district_name,imd_rainfall_mm,date
Koppal,1.8324942737817764,2023-06-02
Mandya,0.09802775084972382,2023-06-02
Mysuru,3.144330248236656,2023-06-02
Raichur,3.3854524716734886,2023-06-02
Ramanagara,1.1379592418670654,2023-06-02
Shivamogga,1.1417016436656315,2023-06-02
Tumakuru,1.7968221679329872,2023-06-02
Udupi,0.06893746852874756,2023-06-02
Uttara Kannada,0.5261431577113959,2023-06-02
Vijayanagara,1.3301220312714577,2023-06-02
Vijayapura,0.16378928933824813,2023-06-02
Yadgir,2.499546012841165,2023-06-02
Bagalkot,0.0,2023-06-03
Ballari,0.0,2023-06-03
Belagavi,0.0,2023-06-03
Bengaluru (Rural),0.0,2023-06-03
Bengaluru (Urban),0.0,2023-06-03
Bidar,0.0,2023-06-03
Chamarajanagara,0.3302433490753174,2023-06-03
Chikkaballapura,0.0,2023-06-03
Chikkamagaluru,0.03917350294068456,2023-06-03
Chitradurga,0.0,2023-06-03
Dakshina Kannada,0.003180050158074924,2023-06-03
Davanagere,0.0,2023-06-03
Dharwad,0.0,2023-06-03
Gadag,0.0,2023-06-03
Hassan,0.0,2023-06-03
Haveri,0.0,2023-06-03
Kalburgi,0.0,2023-06-03
Kodagu,1.6354849562048912,2023-06-03
Kolara,0.0,2023-06-03
Koppal,0.0,2023-06-03
Mandya,0.0,2023-06-03
Mysuru,0.0,2023-06-03
Raichur,0.0,2023-06-03
Ramanagara,0.0,2023-06-03
Shivamogga,0.17138278973288834,2023-06-03
Tumakuru,0.0,2023-06-03
Udupi,0.06012652516365051,2023-06-03
Uttara Kannada,0.0,2023-06-03
Vijayanagara,0.0,2023-06-03
Vijayapura,0.0,2023-06-03
Yadgir,0.0,2023-06-03
Bagalkot,0.0,2023-06-04
Ballari,0.8653359293937684,2023-06-04
Belagavi,0.06364927016308203,2023-06-04
Bengaluru (Rural),0.0,2023-06-04
Bengaluru (Urban),0.0,2023-06-04
Bidar,2.3013958550161786,2023-06-04
Chamarajanagara,8.601020383338133,2023-06-04
Chikkaballapura,1.7696961879730224,2023-06-04
Chikkamagaluru,1.3893902778625489,2023-06-04
Chitradurga,0.0,2023-06-04
Dakshina Kannada,1.9066861298467432,2023-06-04
Davanagere,0.0,2023-06-04
Dharwad,0.0,2023-06-04
Gadag,0.0,2023-06-04
Hassan,1.343074482679367,2023-06-04
Haveri,0.0,2023-06-04
Kalburgi,0.16274849971135458,2023-06-04
Kodagu,1.883713313844055,2023-06-04
Kolara,0.0,2023-06-04
Koppal,0.0,2023-06-04
Mandya,2.5657951533794403,2023-06-04
Mysuru,12.577841132879257,2023-06-04
Raichur,0.0214668611685435,2023-06-04
Ramanagara,0.0,2023-06-04
Shivamogga,0.0,2023-06-04
Tumakuru,0.0,2023-06-04
Udupi,0.5401219367980957,2023-06-04
Uttara Kannada,0.0,2023-06-04
Vijayanagara,0.0,2023-06-04
Vijayapura,0.0,2023-06-04
Yadgir,0.09096875786781311,2023-06-04
Bagalkot,0.5363079706827799,2023-06-05
Ballari,0.16938352584838867,2023-06-05
Belagavi,5.78886076216312,2023-06-05
Bengaluru (Rural),0.0,2023-06-05
Bengaluru (Urban),0.0,2023-06-05
Bidar,7.518058710628086,2023-06-05
Chamarajanagara,0.0,2023-06-05
Chikkaballapura,0.007203266024589539,2023-06-05
Chikkamagaluru,0.0,2023-06-05
Chitradurga,0.12778871167789807,2023-06-05
Dakshina Kannada,0.2409956625529698,2023-06-05
Davanagere,0.002158858386489252,2023-06-05
Dharwad,0.7715982608497143,2023-06-05
Gadag,0.42360479524359107,2023-06-05
Hassan,0.0,2023-06-05
Haveri,0.5968735389411449,2023-06-05
Kalburgi,3.1021921609838805,2023-06-05
Kodagu,0.15310117742046714,2023-06-05
Kolara,0.022304629286130268,2023-06-05
Koppal,3.725198406726122,2023-06-05
Mandya,0.0,2023-06-05
Mysuru,0.0,2023-06-05
Raichur,0.03737672666708628,2023-06-05
Ramanagara,0.0,2023-06-05
Shivamogga,0.22313030948862433,2023-06-05
Tumakuru,0.06326620280742645,2023-06-05
Udupi,1.7298537135124206,2023-06-05
Uttara Kannada,0.35684387729718137,2023-06-05
Vijayanagara,0.4336521891610963,2023-06-05
Vijayapura,4.601514783022659,2023-06-05
Yadgir,1.199503242969513,2023-06-05
Bagalkot,0.0,2023-06-06
Ballari,0.15123495757579802,2023-06-06
Belagavi,0.14146775357863484,2023-06-06
Bengaluru (Rural),0.0,2023-06-06
Bengaluru (Urban),0.0,2023-06-06
Bidar,0.0,2023-06-06
Chamarajanagara,0.0,2023-06-06
Chikkaballapura,0.0,2023-06-06
Chikkamagaluru,0.02058193264529109,2023-06-06
Chitradurga,1.4076253968206318,2023-06-06
Dakshina Kannada,0.0,2023-06-06
Davanagere,0.9766815503438314,2023-06-06
Dharwad,0.0,2023-06-06
Gadag,0.0,2023-06-06
Hassan,0.8783788621425629,2023-06-06
Haveri,0.0,2023-06-06
Kalburgi,0.2519304737448692,2023-06-06
Kodagu,0.0,2023-06-06
Kolara,0.0,2023-06-06
Koppal,0.0,2023-06-06
Mandya,0.5721137542277575,2023-06-06
Mysuru,0.0,2023-06-06
Raichur,0.048997909761965275,2023-06-06
Ramanagara,0.0,2023-06-06
Shivamogga,0.12868060334585607,2023-06-06
Tumakuru,2.0987203096350036,2023-06-06
Udupi,0.19516074284911156,2023-06-06
Uttara Kannada,0.9605469875610791,2023-06-06
Vijayanagara,0.5662671801234994,2023-06-06
Vijayapura,0.0,2023-06-06
Yadgir,0.1477571427822113,2023-06-06
Bagalkot,0.0,2023-06-07
Ballari,0.19323397278785706,2023-06-07
Belagavi,0.02829355124712867,2023-06-07
Bengaluru (Rural),0.008118647461136183,2023-06-07
Bengaluru (Urban),1.6037995889782906,2023-06-07
Bidar,0.6950855172342725,2023-06-07
Chamarajanagara,0.0,2023-06-07
Chikkaballapura,0.07054264545440674,2023-06-07
Chikkamagaluru,0.16893353760242463,2023-06-07
Chitradurga,0.30039897696538403,2023-06-07
Dakshina Kannada,0.31273466501651065,2023-06-07
Davanagere,0.0,2023-06-07
Dharwad,0.0,2023-06-07
Gadag,0.0,2023-06-07
Hassan,2.3377414464950563,2023-06-07
Haveri,0.0,2023-06-07
Kalburgi,1.431915384531021,2023-06-07
Kodagu,0.0,2023-06-07
Kolara,0.1832618067661921,2023-06-07
Koppal,0.17080407217144966,2023-06-07
Mandya,0.0,2023-06-07
Mysuru,0.0,2023-06-07
Raichur,0.35746642233182985,2023-06-07
Ramanagara,0.20079699903726578,2023-06-07
Shivamogga,1.0581441819667816,2023-06-07
Tumakuru,0.13491828242937723,2023-06-07
Udupi,0.11501758098602295,2023-06-07
Uttara Kannada,0.6067154355920278,2023-06-07
Vijayanagara,0.21213863577161515,2023-06-07
Vijayapura,0.0,2023-06-07
Yadgir,5.205021743973096,2023-06-07
Bagalkot,0.0,2023-06-08
Ballari,2.6154428482055665,2023-06-08
Belagavi,0.02829355124712867,2023-06-08
Bengaluru (Rural),1.624767576654752,2023-06-08
Bengaluru (Urban),0.0953594222664833,2023-06-08
Bidar,2.736950006749895,2023-06-08
Chamarajanagara,0.0,2023-06-08
Chikkaballapura,0.0,2023-06-08
Chikkamagaluru,1.0462497234344483,2023-06-08
Chitradurga,0.003279806114733219,2023-06-08
Dakshina Kannada,4.1740853275571554,2023-06-08
Davanagere,0.0,2023-06-08
Dharwad,0.0,2023-06-08
Gadag,0.0,2023-06-08
Hassan,0.0,2023-06-08
Haveri,0.0,2023-06-08
Kalburgi,5.409236024258037,2023-06-08
Kodagu,0.11679973127320409,2023-06-08
Kolara,0.0,2023-06-08
Koppal,0.0,2023-06-08
Mandya,2.0732801854610443,2023-06-08
Mysuru,0.0,2023-06-08
Raichur,2.0866463954250016,2023-06-08
Ramanagara,2.4012417793273926,2023-06-08
Shivamogga,0.345788337290287,2023-06-08
Tumakuru,3.6613518070274345,2023-06-08
Udupi,1.955317759513855,2023-06-08
Uttara Kannada,0.42158751447613424,2023-06-08
Vijayanagara,0.0,2023-06-08
Vijayapura,0.358798440013613,2023-06-08
Yadgir,7.675335546334584,2023-06-08
Bagalkot,1.1684438238541286,2023-06-09
Ballari,2.250037658214569,2023-06-09
Belagavi,1.538982262944474,2023-06-09
Bengaluru (Rural),0.6966814200083414,2023-06-09
Bengaluru (Urban),0.5238882470875978,2023-06-09
Bidar,0.26901360580490696,2023-06-09
Chamarajanagara,1.9191641807556152,2023-06-09
Chikkaballapura,2.1546354055404664,2023-06-09
Chikkamagaluru,0.0,2023-06-09
Chitradurga,3.895011831413616,2023-06-09
Dakshina Kannada,3.549725811396326,2023-06-09
Davanagere,0.0,2023-06-09
Dharwad,0.0952063538134098,2023-06-09
Gadag,0.9494774478953332,2023-06-09
Hassan,0.0,2023-06-09
Haveri,0.046109965443611144,2023-06-09
Kalburgi,0.7027431527773539,2023-06-09
Kodagu,0.03893324313685298,2023-06-09
Kolara,3.4134953965743384,2023-06-09
Koppal,5.098372710868716,2023-06-09
Mandya,0.0,2023-06-09
Mysuru,0.0,2023-06-09
Raichur,3.4989994118611016,2023-06-09
Ramanagara,3.0891473293304443,2023-06-09
Shivamogga,0.1317131221294403,2023-06-09
Tumakuru,3.381609208881855,2023-06-09
Udupi,0.7512542247772217,2023-06-09
Uttara Kannada,0.4222773892375139,2023-06-09
Vijayanagara,7.838718579283783,2023-06-09
Vijayapura,1.0096328184008598,2023-06-09
Yadgir,1.5827207590142887,2023-06-09
Bagalkot,0.2352568805217743,2023-06-10
Ballari,0.08147428631782531,2023-06-10
Belagavi,0.575608409502927,2023-06-10
Bengaluru (Rural),1.0978743930657704,2023-06-10
Bengaluru (Urban),2.1065907566808164,2023-06-10
Bidar,0.4090726458364063,2023-06-10
Chamarajanagara,0.0,2023-06-10
Chikkaballapura,1.0346888661384583,2023-06-10
Chikkamagaluru,1.8617064461112023,2023-06-10
Chitradurga,0.2287964387373491,2023-06-10
Dakshina Kannada,2.6697793028184345,2023-06-10
Davanagere,0.0,2023-06-10
Dharwad,0.0,2023-06-10
Gadag,7.089642584323883,2023-06-10
Hassan,0.31855168342590334,2023-06-10
Haveri,0.0,2023-06-10
Kalburgi,6.493149540821711,2023-06-10
Kodagu,0.03893324313685298,2023-06-10
Kolara,0.0,2023-06-10
Koppal,4.117276574485004,2023-06-10
Mandya,0.27546215802431107,2023-06-10
Mysuru,0.0,2023-06-10
Raichur,1.2770602653423946,2023-06-10
Ramanagara,0.29943549633026123,2023-06-10
Shivamogga,4.058329302817583,2023-06-10
Tumakuru,1.4458345447977383,2023-06-10
Udupi,22.529727005958556,2023-06-10
Uttara Kannada,3.483893354029323,2023-06-10
Vijayanagara,1.3770262130669184,2023-06-10
Vijayapura,0.0,2023-06-10
Yadgir,1.679766538242499,2023-06-10
Bagalkot,0.5662887648472356,2023-06-11
Ballari,7.346080088615418,2023-06-11
Belagavi,2.225526842069538,2023-06-11
Bengaluru (Rural),0.0,2023-06-11
Bengaluru (Urban),0.0,2023-06-11
Bidar,12.450922038820055,2023-06-11
Chamarajanagara,2.0787456035614014,2023-06-11
Chikkaballapura,0.0,2023-06-11
Chikkamagaluru,0.9907409355044365,2023-06-11
Chitradurga,1.485903563824567,2023-06-11
Dakshina Kannada,16.23619188581194,2023-06-11
Davanagere,0.0,2023-06-11
Dharwad,2.312970293685794,2023-06-11
Gadag,6.601079003885388,2023-06-11
Hassan,0.6298900574445725,2023-06-11
Haveri,0.8334943354129791,2023-06-11
Kalburgi,3.629866552849611,2023-06-11
Kodagu,4.052593439817429,2023-06-11
Kolara,0.0,2023-06-11
Koppal,4.828072439879179,2023-06-11
Mandya,0.5248319767415524,2023-06-11
Mysuru,0.047420041635632515,2023-06-11
Raichur,7.21086132278045,2023-06-11
Ramanagara,0.03808404877781868,2023-06-11
Shivamogga,5.696477844535063,2023-06-11
Tumakuru,0.024943610032399494,2023-06-11
Udupi,22.23904209136963,2023-06-11
Uttara Kannada,13.130836863930408,2023-06-11
Vijayanagara,4.883413746953011,2023-06-11
Vijayapura,0.33583782400403706,2023-06-11
Yadgir,1.7362227141857147,2023-06-11
Bagalkot,0.29165370017290115,2023-06-12
Ballari,4.688445127010345,2023-06-12
Belagavi,0.4481936331071398,2023-06-12
Bengaluru (Rural),2.118821402390798,2023-06-12
Bengaluru (Urban),0.09335941821336746,2023-06-12
Bidar,2.6303650562961898,2023-06-12
Chamarajanagara,0.1588380585114161,2023-06-12
Chikkaballapura,0.7149864912033081,2023-06-12
Chikkamagaluru,5.727722659707069,2023-06-12
Chitradurga,3.195832256397063,2023-06-12
Dakshina Kannada,12.300647871834892,2023-06-12
Davanagere,8.681772569815317,2023-06-12
Dharwad,0.8383140675723553,2023-06-12
Gadag,1.626784685999155,2023-06-12
Hassan,1.9128296300768852,2023-06-12
Haveri,1.8202765464782715,2023-06-12
Kalburgi,4.501744841535886,2023-06-12
Kodagu,5.443835556507111,2023-06-12
Kolara,1.6270068287849426,2023-06-12
Koppal,0.2869733611587435,2023-06-12
Mandya,2.368651388445869,2023-06-12
Mysuru,0.5049145333468914,2023-06-12
Raichur,4.715905313690503,2023-06-12
Ramanagara,0.11294292844831944,2023-06-12
Shivamogga,7.85805344954133,2023-06-12
Tumakuru,2.472744243219495,2023-06-12
Udupi,15.732996273040772,2023-06-12
Uttara Kannada,6.364396347449376,2023-06-12
Vijayanagara,11.595967548234123,2023-06-12
Vijayapura,0.01622408362371581,2023-06-12
Yadgir,7.62485171854496,2023-06-12
Bagalkot,0.0,2023-06-13
Ballari,0.0,2023-06-13
Belagavi,0.06249959591556998,2023-06-13
Bengaluru (Rural),3.370837688446045,2023-06-13
Bengaluru (Urban),25.695496290922165,2023-06-13
Bidar,0.0,2023-06-13
Chamarajanagara,3.6119504968325296,2023-06-13
Chikkaballapura,0.07468323558568954,2023-06-13
Chikkamagaluru,0.2551001936197281,2023-06-13
Chitradurga,0.0,2023-06-13
Dakshina Kannada,5.3428384746824,2023-06-13
Davanagere,0.0,2023-06-13
Dharwad,0.02665054425597191,2023-06-13
Gadag,0.0,2023-06-13
Hassan,6.385891544818878,2023-06-13
Haveri,0.0,2023-06-13
Kalburgi,0.0,2023-06-13
Kodagu,5.926268458366394,2023-06-13
Kolara,4.085125878453255,2023-06-13
Koppal,0.0,2023-06-13
Mandya,0.5772274318151176,2023-06-13
Mysuru,5.628992814570665,2023-06-13
Raichur,0.0,2023-06-13
Ramanagara,5.177417069673538,2023-06-13
Shivamogga,1.1397484584401052,2023-06-13
Tumakuru,2.7332529995280006,2023-06-13
Udupi,2.77259900867939,2023-06-13
Uttara Kannada,2.292843548867565,2023-06-13
Vijayanagara,0.0,2023-06-13
Vijayapura,0.0,2023-06-13
Yadgir,0.0,2023-06-13
Bagalkot,0.0,2023-06-14
Ballari,0.0,2023-06-14
Belagavi,0.12804276802960565,2023-06-14
Bengaluru (Rural),2.373736689488093,2023-06-14
Bengaluru (Urban),0.23314068844774738,2023-06-14
Bidar,0.8688345071342256,2023-06-14
Chamarajanagara,1.7814640899499257,2023-06-14
Chikkaballapura,0.06192164719104767,2023-06-14
Chikkamagaluru,0.9757584124803543,2023-06-14
Chitradurga,0.0,2023-06-14
Dakshina Kannada,12.35995612825666,2023-06-14
Davanagere,0.0,2023-06-14
Dharwad,0.0,2023-06-14
Gadag,0.0,2023-06-14
Hassan,2.143754551047459,2023-06-14
Haveri,0.0,2023-06-14
Kalburgi,0.0,2023-06-14
Kodagu,0.2325311661697924,2023-06-14
Kolara,1.607258379459381,2023-06-14
Koppal,0.0,2023-06-14
Mandya,0.08368604071438313,2023-06-14
Mysuru,0.02222331240773201,2023-06-14
Raichur,0.0,2023-06-14
Ramanagara,0.9169937297701836,2023-06-14
Shivamogga,0.6684133815579116,2023-06-14
Tumakuru,0.5472343418126305,2023-06-14
Udupi,3.0589285373687742,2023-06-14
Uttara Kannada,1.7537478380478346,2023-06-14
Vijayanagara,0.0,2023-06-14
Vijayapura,0.10800742038658687,2023-06-14
Yadgir,0.0,2023-06-14
Bagalkot,0.0,2023-06-15
Ballari,0.0572337806224823,2023-06-15
Belagavi,0.10121750130372889,2023-06-15
Bengaluru (Rural),0.0,2023-06-15
Bengaluru (Urban),0.6322748959064484,2023-06-15
Bidar,0.3863825798034668,2023-06-15
Chamarajanagara,0.1221356987953186,2023-06-15
Chikkaballapura,0.0,2023-06-15
Chikkamagaluru,0.3811304662376642,2023-06-15
Chitradurga,0.0,2023-06-15
Dakshina Kannada,5.472429054124015,2023-06-15
Davanagere,0.0,2023-06-15
Dharwad,0.0,2023-06-15
Gadag,0.0,2023-06-15
Hassan,0.1084287066012621,2023-06-15
Haveri,0.0,2023-06-15
Kalburgi,0.0,2023-06-15
Kodagu,1.9127846956253052,2023-06-15
Kolara,0.0,2023-06-15
Koppal,0.16573920845985413,2023-06-15
Mandya,0.6373285315930843,2023-06-15
Mysuru,0.9381076581776142,2023-06-15
Raichur,0.12096380442380905,2023-06-15
Ramanagara,0.0,2023-06-15
Shivamogga,0.9160384759306908,2023-06-15
Tumakuru,0.03846725666274627,2023-06-15
Udupi,5.755472850799561,2023-06-15
Uttara Kannada,1.9836481482936785,2023-06-15
Vijayanagara,0.0,2023-06-15
Vijayapura,0.0,2023-06-15
Yadgir,0.0,2023-06-15
Bagalkot,0.0,2023-06-16
Ballari,0.0,2023-06-16
Belagavi,0.0,2023-06-16
Bengaluru (Rural),0.0,2023-06-16
Bengaluru (Urban),0.0,2023-06-16
Bidar,0.0,2023-06-16
Chamarajanagara,0.05110858380794525,2023-06-16
Chikkaballapura,0.0,2023-06-16
Chikkamagaluru,0.5048150599002839,2023-06-16
Chitradurga,0.0,2023-06-16
Dakshina Kannada,2.852925045149667,2023-06-16
Davanagere,0.5721765806277593,2023-06-16
Dharwad,0.0,2023-06-16
Gadag,0.0,2023-06-16
Hassan,0.7259478369727731,2023-06-16
Haveri,0.0,2023-06-16
Kalburgi,0.0,2023-06-16
Kodagu,1.1165621802210808,2023-06-16
Kolara,0.0,2023-06-16
Koppal,0.3490032999543473,2023-06-16
Mandya,0.2709503695368767,2023-06-16
Mysuru,0.016765235923230648,2023-06-16
Raichur,0.0,2023-06-16
Ramanagara,0.0,2023-06-16
Shivamogga,0.6741854647795359,2023-06-16
Tumakuru,0.28163158645232517,2023-06-16
Udupi,5.404116153717041,2023-06-16
Uttara Kannada,1.726581756885235,2023-06-16
Vijayanagara,0.0,2023-06-16
Vijayapura,0.0,2023-06-16
Yadgir,0.0,2023-06-16
Bagalkot,0.0,2023-06-17
Ballari,0.0,2023-06-17
Belagavi,0.3006446782280417,2023-06-17
Bengaluru (Rural),0.0,2023-06-17
Bengaluru (Urban),0.0,2023-06-17
Bidar,0.0,2023-06-17
Chamarajanagara,0.038331439097722374,2023-06-17
Chikkaballapura,0.0,2023-06-17
Chikkamagaluru,0.06527213603258133,2023-06-17
Chitradurga,0.0,2023-06-17
Dakshina Kannada,0.9057982297880309,2023-06-17
Davanagere,0.0,2023-06-17
Dharwad,0.0,2023-06-17
Gadag,0.0,2023-06-17
Hassan,0.15491380952298642,2023-06-17
Haveri,0.0,2023-06-17
Kalburgi,0.0,2023-06-17
Kodagu,0.03107648901641369,2023-06-17
Kolara,0.0,2023-06-17
Koppal,0.0,2023-06-17
Mandya,0.4392542392015457,2023-06-17
Mysuru,0.0,2023-06-17
Raichur,0.0,2023-06-17
Ramanagara,0.0,2023-06-17
Shivamogga,0.7797025150309006,2023-06-17
Tumakuru,0.21791566908359528,2023-06-17
Udupi,5.016565006971359,2023-06-17
Uttara Kannada,2.2082713819467106,2023-06-17
Vijayanagara,0.0,2023-06-17
Vijayapura,0.0,2023-06-17
Yadgir,0.0,2023-06-17
Bagalkot,0.0,2023-06-18
Ballari,0.0,2023-06-18
Belagavi,0.443346413975472,2023-06-18
Bengaluru (Rural),0.0,2023-06-18
Bengaluru (Urban),1.4232056640321389,2023-06-18
Bidar,0.0,2023-06-18
Chamarajanagara,0.0,2023-06-18
Chikkaballapura,0.0,2023-06-18
Chikkamagaluru,0.25506929606199263,2023-06-18
Chitradurga,0.4890742897987366,2023-06-18
Dakshina Kannada,21.89455120904105,2023-06-18
Davanagere,0.0,2023-06-18
Dharwad,0.0,2023-06-18
Gadag,0.0,2023-06-18
Hassan,0.14648690093308686,2023-06-18
Haveri,0.0,2023-06-18
Kalburgi,0.0,2023-06-18
Kodagu,0.194557324051857,2023-06-18
Kolara,0.0272181232770284,2023-06-18
Koppal,0.0,2023-06-18
Mandya,0.18966524815186858,2023-06-18
Mysuru,0.0,2023-06-18
Raichur,3.392673266430696,2023-06-18
Ramanagara,0.0,2023-06-18
Shivamogga,1.869308904434244,2023-06-18
Tumakuru,0.8831141218543053,2023-06-18
Udupi,10.446295356750488,2023-06-18
Uttara Kannada,6.070403958742435,2023-06-18
Vijayanagara,0.0,2023-06-18
Vijayapura,0.0,2023-06-18
Yadgir,0.1998725930849711,2023-06-18
Bagalkot,0.09395249684651692,2023-06-19
Ballari,0.8988141134381294,2023-06-19
Belagavi,0.6683426972697762,2023-06-19
Bengaluru (Rural),0.036533914506435394,2023-06-19
Bengaluru (Urban),0.5200143344700336,2023-06-19
Bidar,0.11057853227895167,2023-06-19
Chamarajanagara,0.05110858380794525,2023-06-19
Chikkaballapura,0.0,2023-06-19
Chikkamagaluru,0.38196881413459777,2023-06-19
Chitradurga,0.9054293937303803,2023-06-19
Dakshina Kannada,6.432916487966265,2023-06-19
Davanagere,0.4126695077866316,2023-06-19
Dharwad,0.2834319812245667,2023-06-19
Gadag,2.795339696109295,2023-06-19
Hassan,6.526110389828682,2023-06-19
Haveri,0.0035469204187393187,2023-06-19
Kalburgi,0.5335748334725697,2023-06-19
Kodagu,0.09322947263717651,2023-06-19
Kolara,0.059386953711509705,2023-06-19
Koppal,5.742955219815485,2023-06-19
Mandya,2.089417075738311,2023-06-19
Mysuru,0.0,2023-06-19
Raichur,0.2462973346312841,2023-06-19
Ramanagara,1.2238779366016388,2023-06-19
Shivamogga,4.190842969653507,2023-06-19
Tumakuru,5.132757610330979,2023-06-19
Udupi,5.218771696090698,2023-06-19
Uttara Kannada,3.4769681942147703,2023-06-19
Vijayanagara,4.141753213746207,2023-06-19
Vijayapura,2.052832063819681,2023-06-19
Yadgir,1.5354147925972939,2023-06-19
Bagalkot,0.0,2023-06-20
Ballari,0.0,2023-06-20
Belagavi,0.2005622649894041,2023-06-20
Bengaluru (Rural),9.317184925079346,2023-06-20
Bengaluru (Urban),3.4691511690616608,2023-06-20
Bidar,0.0,2023-06-20
Chamarajanagara,0.31672802567481995,2023-06-20
Chikkaballapura,7.29196527004242,2023-06-20
Chikkamagaluru,1.5746028751134873,2023-06-20
Chitradurga,0.46287074956026947,2023-06-20
Dakshina Kannada,0.66256585012057,2023-06-20
Davanagere,0.6309061050415039,2023-06-20
Dharwad,7.548271000385284,2023-06-20
Gadag,2.3164032474160194,2023-06-20
Hassan,0.4521969785913825,2023-06-20
Haveri,16.794758605957032,2023-06-20
Kalburgi,0.0,2023-06-20
Kodagu,6.591079235076904,2023-06-20
Kolara,22.314348379770916,2023-06-20
Koppal,0.04875950887799263,2023-06-20
Mandya,0.07437029480934143,2023-06-20
Mysuru,3.383687563240528,2023-06-20
Raichur,0.10466634233792622,2023-06-20
Ramanagara,0.39806127920746803,2023-06-20
Shivamogga,2.6712689995765686,2023-06-20
Tumakuru,0.2396077054242293,2023-06-20
Udupi,1.4415406048297883,2023-06-20
Uttara Kannada,1.0118490893107195,2023-06-20
Vijayanagara,0.05943741968699864,2023-06-20
Vijayapura,0.0,2023-06-20
Yadgir,0.5911232978105545,2023-06-20
Bagalkot,0.0,2023-06-21
Ballari,0.3532326817512512,2023-06-21
Belagavi,0.0,2023-06-21
Bengaluru (Rural),12.071399370829264,2023-06-21
Bengaluru (Urban),7.084727585315704,2023-06-21
Bidar,0.0,2023-06-21
Chamarajanagara,13.083986202875773,2023-06-21
Chikkaballapura,6.86662335395813,2023-06-21
Chikkamagaluru,3.07330961227417,2023-06-21
Chitradurga,14.372514085336165,2023-06-21
Dakshina Kannada,5.238431624003819,2023-06-21
Davanagere,12.36004408200582,2023-06-21
Dharwad,0.0,2023-06-21
Gadag,0.0,2023-06-21
Hassan,7.936471556592733,2023-06-21
Haveri,0.33368938863277436,2023-06-21
Kalburgi,0.0,2023-06-21
Kodagu,0.7574324980378151,2023-06-21
Kolara,9.867322226365408,2023-06-21
Koppal,0.5032385587692261,2023-06-21
Mandya,6.268689179793,2023-06-21
Mysuru,16.40904188156128,2023-06-21
Raichur,2.2049344182014465,2023-06-21
Ramanagara,10.35915982723236,2023-06-21
Shivamogga,6.0327417788018165,2023-06-21
Tumakuru,1.2794707079107563,2023-06-21
Udupi,12.28246304988861,2023-06-21
Uttara Kannada,0.005354447661934851,2023-06-21
Vijayanagara,2.4986021305833543,2023-06-21
Vijayapura,0.0,2023-06-21
Yadgir,0.0,2023-06-21
Bagalkot,0.0,2023-06-22
Ballari,1.277916632592678,2023-06-22
Belagavi,0.0,2023-06-22
Bengaluru (Rural),2.3788177172342935,2023-06-22
Bengaluru (Urban),3.794814772903919,2023-06-22
Bidar,0.11419610182444255,2023-06-22
Chamarajanagara,9.423316717147827,2023-06-22
Chikkaballapura,23.368387699127197,2023-06-22
Chikkamagaluru,8.303480172157288,2023-06-22
Chitradurga,15.17775075535544,2023-06-22
Dakshina Kannada,18.767470632280624,2023-06-22
Davanagere,2.154971793293953,2023-06-22
Dharwad,0.0,2023-06-22
Gadag,0.005477686412632465,2023-06-22
Hassan,18.10181569457054,2023-06-22
Haveri,0.0991718590259552,2023-06-22
Kalburgi,0.37645077308019004,2023-06-22
Kodagu,10.235572457313538,2023-06-22
Kolara,10.067468047142029,2023-06-22
Koppal,1.2030628621578217,2023-06-22
Mandya,15.972518414258957,2023-06-22
Mysuru,7.379273563623428,2023-06-22
Raichur,2.514422615369161,2023-06-22
Ramanagara,5.912095353007317,2023-06-22
Shivamogga,2.7439049732250473,2023-06-22
Tumakuru,17.230975180864334,2023-06-22
Udupi,14.034837579727172,2023-06-22
Uttara Kannada,0.8145127777869885,2023-06-22
Vijayanagara,1.0312376831259047,2023-06-22
Vijayapura,0.0,2023-06-22
Yadgir,0.0,2023-06-22
Bagalkot,0.0,2023-06-23
Ballari,6.901917338371277,2023-06-23
Belagavi,1.6661398919189678,2023-06-23
Bengaluru (Rural),1.515414501229922,2023-06-23
Bengaluru (Urban),8.486076093744487,2023-06-23
Bidar,5.1750855048497515,2023-06-23
Chamarajanagara,4.036328156789144,2023-06-23
Chikkaballapura,4.835978084802628,2023-06-23
Chikkamagaluru,1.0663470916450024,2023-06-23
Chitradurga,3.4896578951315447,2023-06-23
Dakshina Kannada,9.729586124420166,2023-06-23
Davanagere,3.13964052995046,2023-06-23
Dharwad,3.2281225323677063,2023-06-23
Gadag,0.32493704929947853,2023-06-23
Hassan,2.411667840182781,2023-06-23
Haveri,0.7466483592987061,2023-06-23
Kalburgi,1.5616023222605386,2023-06-23
Kodagu,4.73502379655838,2023-06-23
Kolara,4.636361678441365,2023-06-23
Koppal,0.5260606485535391,2023-06-23
Mandya,0.2984529873356223,2023-06-23
Mysuru,0.6487330831587315,2023-06-23
Raichur,1.0793961696326733,2023-06-23
Ramanagara,3.5109487175941467,2023-06-23
Shivamogga,3.7207154724746943,2023-06-23
Tumakuru,1.8963573053479195,2023-06-23
Udupi,8.516590797901154,2023-06-23
Uttara Kannada,8.715947811491787,2023-06-23
Vijayanagara,1.2980317388262068,2023-06-23
Vijayapura,0.229687612503767,2023-06-23
Yadgir,0.6977683703104655,2023-06-23
Bagalkot,3.0049051311280994,2023-06-24
Ballari,0.0,2023-06-24
Belagavi,2.2918391937718674,2023-06-24
Bengaluru (Rural),1.2772598763306935,2023-06-24
