State_Name,District_Name,crop_yield_tons,Area,Population,Demand,Surplus,Surplus_tons,Deficit_tons,Cluster,lat,lon
Uttar Pradesh,LALITPUR,9014879.0,7175025.0,1291267,645633.5,8369245.5,8369245.5,0.0,2,18.024351216392034,86.16038932731105
Uttar Pradesh,LUCKNOW,8116309.0,3161840.0,997562,498781.0,7617528.0,7617528.0,0.0,0,34.00686388727434,71.80610145278924
Uttar Pradesh,MAHARAJGANJ,34391935.1,6296626.0,883934,441967.0,33949968.1,33949968.1,0.0,0,21.744887567623298,68.9432592052463
Uttar Pradesh,MAHOBA,5181099.0,4692889.0,2504168,1252084.0,3929015.0,3929015.0,0.0,1,27.359174417109788,94.70458758665492
Uttar Pradesh,MAINPURI,19959536.0,5636497.0,817428,408714.0,19550822.0,19550822.0,0.0,0,12.997276264847265,85.8828591211014
Uttar Pradesh,MATHURA,27296570.1,6607280.0,1867763,933881.5,26362688.6,26362688.6,0.0,2,13.576381545451452,91.09958143830912
Uttar Pradesh,MAU,14368034.1,3588741.0,1542892,771446.0,13596588.1,13596588.1,0.0,2,9.185189871727887,81.96414819386395
Uttar Pradesh,MEERUT,161015027.1,4421839.0,1190907,595453.5,160419573.6,160419573.6,0.0,0,12.899116829092772,71.40193747990944
Uttar Pradesh,MIRZAPUR,11246626.0,5125247.0,2432015,1216007.5,10030618.5,10030618.5,0.0,1,16.0791198319268,71.63038797387397
Uttar Pradesh,MORADABAD,86227783.1,8073051.0,2679996,1339998.0,84887785.1,84887785.1,0.0,1,13.133304044025657,87.88139332964016
Uttar Pradesh,MUZAFFARNAGAR,268993239.3,6954730.0,2100396,1050198.0,267943041.3,267943041.3,0.0,2,10.572373478954614,80.47887095208442
Uttar Pradesh,PILIBHIT,78968255.1,7050738.0,622402,311201.0,78657054.1,78657054.1,0.0,0,11.498440261917423,73.81521707430977
Uttar Pradesh,PRATAPGARH,14024958.0,5555555.0,1666588,833294.0,13191664.0,13191664.0,0.0,2,21.362584272949046,82.25624185550167
Uttar Pradesh,RAE BARELI,17842834.0,6977602.0,938661,469330.5,17373503.5,17373503.5,0.0,0,13.983677833767983,69.86205917517889
Uttar Pradesh,RAMPUR,39378856.0,5936019.0,2996081,1498040.5,37880815.5,37880815.5,0.0,1,18.563825970394188,84.87717065551756
Uttar Pradesh,SAHARANPUR,153263837.2,6132625.0,1073695,536847.5,152726989.7,152726989.7,0.0,0,22.599100854790848,75.80080872861784
Uttar Pradesh,SAMBHAL,7964294.0,981498.0,963556,481778.0,7482516.0,7482516.0,0.0,0,28.021450030251593,91.12921391847846
Uttar Pradesh,SANT KABIR NAGAR,12192351.0,3548504.0,1075278,537639.0,11654712.0,11654712.0,0.0,0,9.14005205539187,77.00049680878364
Uttar Pradesh,SANT RAVI DAS NAGAR,4869220.0,1693982.0,1493176,746588.0,4122632.0,4122632.0,0.0,2,31.182901568362237,81.20138432337224
Uttar Pradesh,SHAHJAHANPUR,74561329.0,10478318.0,1678049,839024.5,73722304.5,73722304.5,0.0,2,26.209111295236326,68.33699565733492
Uttar Pradesh,SHAMLI,15420863.0,413468.0,978007,489003.5,14931859.5,14931859.5,0.0,0,10.371011926517285,70.10095974604221
Uttar Pradesh,SHRAVASTI,10416605.0,3531448.0,1774732,887366.0,9529239.0,9529239.0,0.0,2,33.33378009909654,79.38231313579386
Uttar Pradesh,SIDDHARTH NAGAR,17336164.2,6184046.0,1025303,512651.5,16823512.7,16823512.7,0.0,0,34.70529961542258,81.91822620679659
Uttar Pradesh,SITAPUR,134864863.1,10920147.0,2590784,1295392.0,133569471.1,133569471.1,0.0,1,9.771260835791049,85.40059589545982
Uttar Pradesh,SONBHADRA,5242169.1,3769418.0,1610389,805194.5,4436974.6,4436974.6,0.0,2,16.02945179626891,76.4582147825698
Uttar Pradesh,SULTANPUR,25593305.0,6814196.0,527712,263856.0,25329449.0,25329449.0,0.0,0,31.37983711399878,88.15447469766974
Uttar Pradesh,UNNAO,19654381.0,7994763.0,612816,306408.0,19347973.0,19347973.0,0.0,0,29.69953102112609,92.94354951848693
Uttar Pradesh,VARANASI,11279606.1,2856793.0,2135156,1067578.0,10212028.1,10212028.1,0.0,2,13.351109561334942,90.61567867790714
Uttarakhand,ALMORA,2411733.0,2086744.0,2883129,1441564.5,970168.5,970168.5,0.0,1,14.071130376764598,69.14894593510236
Uttarakhand,BAGESHWAR,960291.0,716592.0,635230,317615.0,642676.0,642676.0,0.0,0,18.743690980950078,81.93470147047704
Uttarakhand,CHAMOLI,2086399.0,842487.0,2266616,1133308.0,953091.0,953091.0,0.0,1,22.051166570539618,71.04297517412706
Uttarakhand,CHAMPAWAT,844350.0,554071.0,1306741,653370.5,190979.5,190979.5,0.0,2,25.929388374378583,75.0193054600133
Uttarakhand,DEHRADUN,13621254.0,1142182.0,769114,384557.0,13236697.0,13236697.0,0.0,0,18.6984955475234,96.61321520474725
Uttarakhand,GARHWAL,2148435.0,1879471.0,1883194,941597.0,1206838.0,1206838.0,0.0,2,21.41350676786129,72.13237074414388
Uttarakhand,HARDWAR,58118538.0,2043372.0,2381548,1190774.0,56927764.0,56927764.0,0.0,1,29.67665720587894,82.46775645008933
Uttarakhand,NAINITAL,6939458.0,1096991.0,651456,325728.0,6613730.0,6613730.0,0.0,0,9.063812883827339,85.92651629522545
Uttarakhand,PITHORAGARH,1801202.0,1302268.0,770846,385423.0,1415779.0,1415779.0,0.0,0,15.320671385976603,88.37148414577902
Uttarakhand,RUDRAPRAYAG,764377.0,539825.0,500404,250202.0,514175.0,514175.0,0.0,0,28.68713799065202,84.2298118211205
Uttarakhand,TEHRI GARHWAL,2116961.0,1496224.0,1203286,601643.0,1515318.0,1515318.0,0.0,0,33.96099829292878,68.28335457515632
Uttarakhand,UDHAM SINGH NAGAR,38898761.0,4353863.0,2495269,1247634.5,37651126.5,37651126.5,0.0,1,22.83864582135432,77.46737793907576
Uttarakhand,UTTARKASHI,1465596.0,739089.0,1823483,911741.5,553854.5,553854.5,0.0,2,23.431291072694155,83.01363765815663
West Bengal,BANKURA,39441276.9,11385191.0,2222320,1111160.0,38330116.9,38330116.9,0.0,1,11.107988328853505,70.54812847520017
West Bengal,BARDDHAMAN,113754624.6,18322752.0,1215460,607730.0,113146894.6,113146894.6,0.0,0,20.974958637880185,78.16818100506624
West Bengal,BIRBHUM,55352931.0,11740840.0,2832517,1416258.5,53936672.5,53936672.5,0.0,1,23.44590072719567,68.96289015494963
West Bengal,DAKSHIN DINAJPUR,19997327.6,6484029.0,842786,421393.0,19575934.6,19575934.6,0.0,0,15.031644605407159,70.2787764174956
West Bengal,DARJILING,10482482.7,1721005.87,1310006,655003.0,9827479.7,9827479.7,0.0,2,15.80805369753205,79.51077500984628
West Bengal,HAORA,70468581.7,3018694.0,2358532,1179266.0,69289315.7,69289315.7,0.0,1,18.941240730034057,71.84875686724875
West Bengal,HUGLI,97688295.4,11550427.0,2797396,1398698.0,96289597.4,96289597.4,0.0,1,8.582064735554065,84.45868459958518
West Bengal,JALPAIGURI,52366402.4,8508238.0,2345924,1172962.0,51193440.4,51193440.4,0.0,1,17.34029580191217,87.9944841049807
West Bengal,KOCH BIHAR,57430915.0,10210287.0,1553385,776692.5,56654222.5,56654222.5,0.0,2,14.131992202899795,91.2170142741634
West Bengal,MALDAH,38843560.4,11554035.0,663273,331636.5,38511923.9,38511923.9,0.0,0,17.497423213159525,73.80435708309949
West Bengal,MURSHIDABAD,202370292.5,24235149.0,1693104,846552.0,201523740.5,201523740.5,0.0,2,11.473101822758284,72.85699488551302
West Bengal,NADIA,92373941.8,23726486.0,1998189,999094.5,91374847.3,91374847.3,0.0,2,33.82529114145696,71.03246736969761
West Bengal,NORTH 24 PARGANAS,161685857.8,12478029.0,1587341,793670.5,160892187.3,160892187.3,0.0,2,25.21418115306741,86.45647723676547
West Bengal,PASHCHIM MEDINIPUR,106968790.1,20694336.0,2500896,1250448.0,105718342.1,105718342.1,0.0,1,27.6939672551902,88.48779606812013
West Bengal,PURBA MEDINIPUR,114368304.2,11869145.0,1864652,932326.0,113435978.2,113435978.2,0.0,2,30.88596591961281,68.91599819994362
West Bengal,PURULIYA,14012077.5,6388877.0,1343523,671761.5,13340316.0,13340316.0,0.0,2,22.45482376894266,95.150155141067
West Bengal,SOUTH 24 PARGANAS,114320886.5,9307672.0,1046237,523118.5,113797768.0,113797768.0,0.0,0,10.520688354535288,69.5071672258927
West Bengal,UTTAR DINAJPUR,35977841.6,12210055.0,1749728,874864.0,35102977.6,35102977.6,0.0,2,23.576089712737886,83.69759372373105
